date,hour,count,weather_type,temperature,humidity,wind_speed
10/21/2011,08,6,4,11.1,0.66,13.0
10/21/2011,09,1,0,11.0,0.62,13.0
10/21/2011,10,1,0,14.0,0.51,11.1
10/21/2011,11,1,0,15.6,0.46,14.8
10/21/2011,12,5,1,16.1,0.46,20.4
10/21/2011,13,6,0,15.0,0.48,22.2
10/21/2011,14,4,0,16.1,0.44,14.8
10/21/2011,15,4,1,17.0,0.42,20.4
10/21/2011,16,4,1,15.6,0.46,16.7
10/21/2011,17,5,4,14.4,0.49,16.7
10/21/2011,18,11,4,13.3,0.55,16.7
10/21/2011,19,4,4,13.3,0.55,25.9
10/21/2011,20,2,4,13.3,0.55,14.8
10/21/2011,21,3,1,12.2,0.57,11.1
10/21/2011,22,1,1,12.0,0.54,11.1
10/21/2011,23,2,1,11.1,0.61,14.8
10/22/2011,00,2,1,11.1,0.61,13.0
10/22/2011,10,3,4,12.8,0.64,7.4
10/22/2011,11,2,4,13.0,0.63,7.4
10/22/2011,12,4,0,14.4,0.53,5.6
10/22/2011,13,4,0,15.6,0.47,5.6
10/22/2011,15,2,0,15.0,0.51,14.8
10/22/2011,17,3,1,13.9,0.55,9.3
10/22/2011,18,2,1,13.3,0.53,5.6
10/22/2011,19,3,2,12.8,0.67,0.0
10/22/2011,20,1,1,11.7,0.69,0.0
10/23/2011,03,1,2,8.3,0.86,0.0
10/23/2011,08,1,1,9.4,0.86,9.3
10/23/2011,10,2,1,12.2,0.72,5.6
10/23/2011,11,3,1,14.0,0.72,11.1
10/23/2011,12,5,1,16.1,0.6,16.7
10/23/2011,14,4,1,17.2,0.54,14.8
10/23/2011,15,4,0,17.2,0.52,11.1
10/23/2011,16,5,1,16.7,0.58,13.0
10/23/2011,17,2,0,16.1,0.62,9.3
10/23/2011,18,6,0,15.6,0.64,7.4
10/23/2011,19,1,0,14.4,0.75,0.0
10/23/2011,22,2,1,12.2,0.77,7.4
10/24/2011,01,1,1,10.6,0.86,9.3
10/24/2011,07,1,4,10.0,0.93,7.4
10/24/2011,08,7,4,11.7,0.89,11.1
10/24/2011,09,2,4,12.8,0.83,11.1
10/24/2011,10,1,4,14.0,0.82,16.7
10/24/2011,11,2,4,15.6,0.75,11.1
10/24/2011,12,5,4,16.7,0.7,7.4
10/24/2011,13,4,4,17.8,0.65,14.8
10/24/2011,14,2,4,18.0,0.64,13.0
10/24/2011,15,6,1,19.4,0.57,11.1
10/24/2011,16,6,1,18.3,0.61,13.0
10/24/2011,17,9,1,17.2,0.65,9.3
10/24/2011,18,9,0,17.8,0.6,5.6
10/24/2011,19,1,4,16.7,0.72,11.1
10/24/2011,20,4,9,16.0,0.77,18.5
10/24/2011,21,2,1,14.4,0.87,7.4
10/24/2011,22,1,1,15.0,0.75,11.1
10/24/2011,23,1,2,13.9,0.77,5.6
10/25/2011,00,1,2,12.8,0.8,9.3
10/25/2011,01,1,1,12.8,0.77,9.3
10/25/2011,07,3,2,11.0,0.76,13.0
10/25/2011,08,8,2,13.3,0.69,7.4
10/25/2011,09,1,1,15.0,0.55,14.8
10/25/2011,10,2,2,16.0,0.52,16.7
10/25/2011,11,3,2,17.2,0.46,18.5
10/25/2011,13,4,2,18.9,0.38,25.9
10/25/2011,14,3,1,19.4,0.39,16.7
10/25/2011,15,3,1,19.4,0.36,7.4
10/25/2011,16,1,1,19.4,0.36,13.0
10/25/2011,17,14,1,18.9,0.37,7.4
10/25/2011,18,6,1,16.7,0.44,7.4
10/25/2011,19,3,1,15.0,0.69,13.0
10/25/2011,20,3,1,14.4,0.67,7.4
10/25/2011,21,2,1,13.3,0.72,9.3
10/25/2011,22,2,0,13.9,0.69,13.0
10/26/2011,07,2,0,12.0,0.72,11.1
10/26/2011,08,8,4,13.3,0.67,13.0
10/26/2011,09,4,4,15.0,0.62,14.8
10/26/2011,10,2,4,16.7,0.62,16.7
10/26/2011,11,1,0,16.7,0.62,22.2
10/26/2011,12,4,4,18.3,0.61,13.0
10/26/2011,13,2,9,20.0,0.52,14.8
10/26/2011,14,1,4,17.0,0.77,0.0
10/26/2011,16,1,4,17.0,0.77,0.0
10/26/2011,17,6,4,17.0,0.77,5.6
10/26/2011,18,15,0,16.7,0.78,11.1
10/26/2011,19,6,0,16.1,0.83,0.0
10/26/2011,21,1,4,17.0,0.77,0.0
10/26/2011,23,2,4,15.0,0.9,5.6
10/27/2011,07,1,4,14.4,0.93,5.6
10/27/2011,08,2,9,15.0,0.9,13.0
10/27/2011,09,1,4,15.6,0.86,11.1
10/27/2011,12,2,9,16.1,0.9,9.3
10/27/2011,14,1,4,16.0,0.88,11.1
10/27/2011,16,4,4,17.2,0.87,5.6
10/27/2011,17,6,4,19.0,0.73,11.1
10/27/2011,18,8,9,17.0,0.82,27.8
10/27/2011,19,2,4,13.0,0.67,31.5
10/27/2011,20,4,0,12.2,0.64,33.3
10/27/2011,21,2,0,10.6,0.66,35.2
10/27/2011,22,1,0,9.4,0.66,33.3
10/27/2011,23,1,0,8.3,0.61,27.8
10/28/2011,07,2,0,5.0,0.65,16.7
10/28/2011,08,8,1,6.1,0.62,18.5
10/28/2011,11,4,0,9.4,0.5,14.8
10/28/2011,12,1,0,11.0,0.44,9.3
10/28/2011,13,5,4,10.0,0.4,11.1
10/28/2011,14,5,4,9.0,0.46,13.0
10/28/2011,15,1,4,9.4,0.41,16.7
10/28/2011,16,6,4,9.4,0.44,11.1
10/28/2011,17,12,4,8.9,0.5,9.3
10/28/2011,18,5,4,8.9,0.54,11.1
10/28/2011,19,3,4,9.0,0.54,11.1
10/28/2011,20,1,9,7.8,0.61,14.8
10/28/2011,21,1,9,6.7,0.68,13.0
10/29/2011,02,1,9,6.0,0.81,20.4
10/29/2011,11,1,9,4.4,0.89,25.9
10/29/2011,12,1,9,3.9,0.89,27.8
10/29/2011,18,2,9,2.8,0.89,22.2
10/30/2011,00,1,1,2.2,0.86,14.8
10/30/2011,01,2,1,2.2,0.86,16.7
10/30/2011,03,1,2,3.0,0.75,24.1
10/30/2011,09,1,2,5.6,0.67,16.7
10/30/2011,11,1,2,8.9,0.54,14.8
10/30/2011,12,3,1,10.0,0.5,13.0
10/30/2011,13,2,1,11.1,0.43,14.8
10/30/2011,14,3,1,11.7,0.38,13.0
10/30/2011,15,3,1,12.2,0.34,11.1
10/30/2011,16,8,1,11.7,0.34,9.3
10/30/2011,17,2,1,10.6,0.36,7.4
10/30/2011,18,2,1,9.4,0.39,9.3
10/30/2011,20,1,0,7.8,0.58,0.0
10/30/2011,21,1,0,7.2,0.65,0.0
10/30/2011,22,4,0,5.6,0.76,0.0
10/31/2011,07,4,0,3.3,0.89,0.0
10/31/2011,08,4,4,5.0,0.86,0.0
10/31/2011,09,1,4,7.2,0.76,11.1
10/31/2011,11,4,0,10.6,0.52,9.3
10/31/2011,12,2,0,12.2,0.43,14.8
10/31/2011,13,4,4,12.8,0.43,14.8
10/31/2011,14,3,4,12.8,0.49,14.8
10/31/2011,15,1,1,13.3,0.45,11.1
10/31/2011,16,3,0,12.2,0.53,11.1
10/31/2011,17,8,0,11.7,0.57,9.3
10/31/2011,18,6,0,10.6,0.68,5.6
10/31/2011,19,2,0,10.6,0.68,0.0
10/31/2011,20,3,4,10.0,0.68,9.3
10/31/2011,21,3,0,10.0,0.71,9.3
11/01/2011,02,1,4,8.9,0.83,11.1
11/01/2011,07,2,0,7.8,0.79,13.0
11/01/2011,08,6,0,8.9,0.74,16.7
11/01/2011,09,2,1,10.6,0.68,11.1
11/01/2011,11,2,1,13.9,0.62,7.4
11/01/2011,12,3,0,15.6,0.49,5.6
11/01/2011,13,5,0,15.0,0.53,13.0
11/01/2011,14,3,1,16.0,0.48,16.7
11/01/2011,15,2,0,15.6,0.47,9.3
11/01/2011,16,5,1,15.0,0.44,11.1
11/01/2011,17,17,1,12.8,0.55,11.1
11/01/2011,18,8,1,12.2,0.57,7.4
11/01/2011,19,5,2,12.2,0.57,5.6
11/01/2011,20,6,2,10.6,0.71,0.0
11/01/2011,23,1,2,7.8,0.86,0.0
11/02/2011,00,1,2,7.2,0.86,0.0
11/02/2011,06,1,1,5.6,0.85,0.0
11/02/2011,07,2,2,5.6,0.85,0.0
11/02/2011,08,7,2,6.7,0.89,0.0
11/02/2011,09,2,2,7.8,0.86,0.0
11/02/2011,11,4,2,12.2,0.69,9.3
11/02/2011,12,4,1,14.0,0.55,11.1
11/02/2011,13,2,1,15.0,0.49,11.1
11/02/2011,14,4,1,15.6,0.47,11.1
11/02/2011,15,1,1,15.0,0.51,11.1
11/02/2011,16,6,1,15.0,0.51,7.4
11/02/2011,17,8,0,12.8,0.64,13.0
11/02/2011,18,12,0,11.7,0.71,11.1
11/02/2011,19,5,1,11.1,0.74,9.3
11/02/2011,21,2,1,10.0,0.71,9.3
11/03/2011,06,3,0,7.8,0.79,13.0
11/03/2011,07,3,4,7.2,0.82,5.6
11/03/2011,08,5,4,8.3,0.8,5.6
11/03/2011,09,2,4,9.4,0.8,13.0
11/03/2011,11,2,0,13.3,0.64,13.0
11/03/2011,12,3,0,15.6,0.53,13.0
11/03/2011,14,2,0,17.0,0.52,11.1
11/03/2011,15,3,0,17.2,0.5,11.1
11/03/2011,16,4,1,16.7,0.5,13.0
11/03/2011,17,10,1,15.0,0.55,5.6
11/03/2011,18,9,1,14.0,0.63,9.3
11/03/2011,19,4,2,12.8,0.67,5.6
11/03/2011,20,2,1,11.7,0.74,7.4
11/03/2011,21,3,0,10.6,0.8,9.3
11/03/2011,22,4,0,11.0,0.82,0.0
11/03/2011,23,1,0,11.1,0.8,5.6
11/04/2011,04,1,4,10.0,0.86,5.6
11/04/2011,07,3,4,10.6,0.86,14.8
11/04/2011,08,7,4,11.0,0.88,16.7
11/04/2011,09,2,5,11.7,0.74,31.5
11/04/2011,11,3,4,13.3,0.64,29.6
11/04/2011,12,7,4,15.0,0.53,33.3
11/04/2011,13,4,0,12.8,0.51,27.8
11/04/2011,14,4,0,12.8,0.47,20.4
11/04/2011,15,2,1,14.4,0.42,25.9
11/04/2011,16,7,1,13.9,0.37,25.9
11/04/2011,17,7,1,12.2,0.38,24.1
11/04/2011,18,8,2,11.7,0.34,31.5
11/04/2011,19,1,2,10.6,0.38,24.1
11/04/2011,20,3,2,9.4,0.43,18.5
11/04/2011,21,1,2,8.3,0.46,16.7
11/04/2011,22,2,2,7.8,0.47,22.2
11/04/2011,23,4,2,7.2,0.48,22.2
11/05/2011,07,1,1,4.0,0.61,18.5
11/05/2011,10,1,2,7.2,0.53,16.7
11/05/2011,11,3,2,8.9,0.48,7.4
11/05/2011,12,3,2,9.4,0.44,11.1
11/05/2011,13,3,2,10.6,0.38,7.4
11/05/2011,14,2,2,12.0,0.35,9.3
11/05/2011,15,2,2,11.0,0.38,13.0
11/05/2011,16,5,2,11.1,0.4,14.8
11/05/2011,17,3,2,10.0,0.41,11.1
11/05/2011,18,5,2,9.4,0.5,5.6
11/05/2011,19,2,2,7.8,0.56,0.0
11/05/2011,20,1,2,7.8,0.54,0.0
11/05/2011,22,1,2,6.0,0.66,0.0
11/06/2011,00,1,2,5.0,0.73,0.0
11/06/2011,01,1,2,4.4,0.79,0.0
11/06/2011,09,1,0,8.3,0.71,7.4
11/06/2011,10,1,1,9.0,0.66,5.6
11/06/2011,11,1,1,12.8,0.55,5.6
11/06/2011,12,4,1,13.9,0.53,11.1
11/06/2011,14,7,1,15.0,0.51,13.0
11/06/2011,15,1,1,14.4,0.53,14.8
11/06/2011,16,5,1,12.8,0.62,11.1
11/06/2011,17,2,2,11.7,0.74,7.4
11/06/2011,19,4,2,9.4,0.8,7.4
11/06/2011,20,1,2,9.4,0.8,5.6
11/06/2011,22,1,2,8.3,0.86,5.6
11/07/2011,07,4,1,5.0,0.93,0.0
11/07/2011,08,10,1,6.0,1.0,5.6
11/07/2011,10,1,2,12.0,0.77,7.4
11/07/2011,11,2,2,14.4,0.67,0.0
11/07/2011,12,3,2,18.3,0.48,5.6
11/07/2011,13,3,2,19.4,0.37,11.1
11/07/2011,16,7,2,16.1,0.46,11.1
11/07/2011,17,9,2,14.0,0.59,7.4
11/07/2011,18,9,2,14.0,0.59,0.0
11/07/2011,19,5,2,11.1,0.71,0.0
11/07/2011,20,4,2,10.0,0.83,7.4
11/07/2011,21,5,2,9.4,0.8,5.6
11/07/2011,23,1,2,8.3,0.86,5.6
11/08/2011,07,3,2,7.2,0.9,7.4
11/08/2011,08,8,2,8.9,0.86,0.0
11/08/2011,11,4,2,16.7,0.52,9.3
11/08/2011,12,3,2,18.3,0.48,11.1
11/08/2011,13,5,2,19.4,0.44,7.4
11/08/2011,14,3,2,20.0,0.45,7.4
11/08/2011,15,4,2,18.9,0.47,9.3
11/08/2011,16,3,1,17.0,0.42,11.1
11/08/2011,17,12,1,15.0,0.53,9.3
11/08/2011,18,10,2,14.4,0.56,0.0
11/08/2011,19,4,2,11.1,0.77,0.0
11/08/2011,20,2,2,11.1,0.74,0.0
11/08/2011,21,1,2,9.4,0.86,0.0
11/08/2011,22,2,2,9.4,0.8,0.0
11/08/2011,23,3,2,9.0,0.87,0.0
11/09/2011,07,5,1,6.7,0.93,0.0
11/09/2011,08,9,2,8.0,0.93,0.0
11/09/2011,09,1,2,11.1,0.77,7.4
11/09/2011,10,1,2,13.9,0.67,11.1
11/09/2011,11,2,1,15.6,0.53,11.1
11/09/2011,12,1,1,16.1,0.52,11.1
11/09/2011,13,7,1,17.2,0.46,11.1
11/09/2011,14,3,1,17.2,0.45,14.8
11/09/2011,15,3,1,16.7,0.48,13.0
11/09/2011,16,5,1,14.4,0.6,7.4
11/09/2011,17,15,1,12.8,0.69,7.4
11/09/2011,18,7,1,13.3,0.72,7.4
11/09/2011,19,4,1,13.3,0.77,0.0
11/09/2011,20,8,1,11.1,0.89,0.0
11/09/2011,21,2,0,11.1,0.86,0.0
11/10/2011,06,1,0,9.0,0.93,9.3
11/10/2011,07,2,4,9.0,1.0,7.4
11/10/2011,08,3,8,10.0,1.0,5.6
11/10/2011,09,3,4,12.0,0.94,7.4
11/10/2011,10,4,4,14.4,0.67,25.9
11/10/2011,11,1,4,12.2,0.66,24.1
11/10/2011,12,3,4,10.6,0.74,24.1
11/10/2011,13,1,9,10.0,0.76,25.9
11/10/2011,15,1,9,8.9,0.83,14.8
11/10/2011,17,3,4,8.9,0.8,11.1
11/10/2011,18,6,4,8.9,0.71,14.8
11/10/2011,19,5,4,8.9,0.61,18.5
11/10/2011,20,1,0,8.9,0.56,16.7
11/10/2011,21,1,0,8.9,0.54,18.5
11/10/2011,22,2,4,8.3,0.56,11.1
11/11/2011,00,1,2,7.2,0.56,22.2
11/11/2011,07,1,1,5.6,0.45,24.1
11/11/2011,09,1,1,7.0,0.43,37.0
11/11/2011,12,2,0,10.0,0.38,37.0
11/11/2011,13,3,1,10.0,0.37,31.5
11/11/2011,14,2,0,8.9,0.37,27.8
11/11/2011,15,3,1,8.9,0.36,22.2
11/11/2011,16,3,1,8.3,0.39,22.2
11/11/2011,17,7,1,7.8,0.4,16.7
11/11/2011,18,4,1,7.2,0.4,11.1
11/11/2011,19,3,1,6.7,0.42,13.0
11/11/2011,20,2,1,6.1,0.45,11.1
11/11/2011,21,2,1,6.7,0.42,13.0
11/11/2011,22,1,1,6.1,0.45,5.6
11/12/2011,10,4,1,10.0,0.54,18.5
11/12/2011,11,2,2,12.8,0.43,18.5
11/12/2011,12,3,2,15.0,0.36,18.5
11/12/2011,13,4,2,16.1,0.35,20.4
11/12/2011,14,5,2,16.7,0.31,18.5
11/12/2011,15,2,1,16.7,0.32,16.7
11/12/2011,16,2,1,15.6,0.35,16.7
11/12/2011,17,1,1,11.7,0.61,13.0
11/12/2011,18,2,1,12.2,0.51,16.7
11/12/2011,19,3,1,11.7,0.52,18.5
11/12/2011,23,1,4,10.6,0.59,13.0
11/13/2011,00,1,4,9.4,0.66,13.0
11/13/2011,02,1,4,9.4,0.59,9.3
11/13/2011,09,3,0,13.0,0.44,22.2
11/13/2011,11,1,4,15.0,0.38,31.5
11/13/2011,12,2,4,17.2,0.3,27.8
11/13/2011,14,4,4,16.1,0.41,22.2
11/13/2011,15,2,4,17.8,0.28,25.9
11/13/2011,16,5,0,17.2,0.27,22.2
11/13/2011,17,1,0,16.7,0.29,22.2
11/13/2011,18,3,1,16.1,0.3,24.1
11/13/2011,19,3,0,15.6,0.32,24.1
11/13/2011,20,2,0,15.0,0.36,16.7
11/13/2011,21,1,1,15.0,0.41,25.9
11/14/2011,07,5,4,14.0,0.67,13.0
11/14/2011,08,6,4,15.0,0.67,22.2
11/14/2011,09,2,4,15.6,0.67,18.5
11/14/2011,10,2,4,18.3,0.58,18.5
11/14/2011,11,1,0,19.4,0.54,20.4
11/14/2011,12,3,0,21.1,0.49,25.9
11/14/2011,13,2,0,22.2,0.46,29.6
11/14/2011,16,6,0,21.7,0.47,16.7
11/14/2011,17,11,0,18.9,0.56,18.5
11/14/2011,18,15,0,21.1,0.51,20.4
11/14/2011,19,1,0,20.6,0.53,24.1
11/14/2011,20,4,0,20.6,0.54,24.1
11/14/2011,21,3,0,20.0,0.56,24.1
11/14/2011,22,1,0,19.4,0.61,20.4
11/15/2011,02,1,4,18.3,0.65,22.2
11/15/2011,07,3,4,18.0,0.68,11.1
11/15/2011,08,5,4,18.9,0.65,5.6
11/15/2011,09,4,4,19.4,0.63,18.5
11/15/2011,11,3,4,18.3,0.68,0.0
11/15/2011,12,1,4,18.9,0.56,11.1
11/15/2011,13,4,9,18.0,0.59,14.8
11/15/2011,14,3,4,17.8,0.6,9.3
11/15/2011,15,1,4,17.0,0.68,9.3
11/15/2011,16,4,4,16.1,0.7,13.0
11/15/2011,17,14,4,15.6,0.72,18.5
11/15/2011,18,3,4,16.1,0.72,24.1
11/15/2011,19,9,4,15.0,0.81,9.3
11/15/2011,20,1,4,15.6,0.78,5.6
11/15/2011,21,1,4,13.9,0.89,7.4
11/15/2011,22,2,4,13.9,0.93,7.4
11/15/2011,23,1,4,14.4,0.9,0.0
11/16/2011,00,1,9,14.4,0.93,5.6
11/16/2011,07,1,9,14.0,0.94,0.0
11/16/2011,08,2,9,14.0,0.94,5.6
11/16/2011,15,1,9,15.0,0.94,9.3
11/16/2011,16,4,9,15.0,0.94,9.3
11/16/2011,17,4,4,15.0,0.88,16.7
11/16/2011,18,6,9,15.0,0.88,22.2
11/16/2011,19,3,9,14.0,0.88,18.5
11/16/2011,20,2,9,12.8,0.86,18.5
11/16/2011,21,1,9,12.2,0.86,14.8
11/16/2011,23,1,4,11.7,0.89,16.7
11/17/2011,00,1,4,11.7,0.86,11.1
11/17/2011,07,1,9,8.0,0.62,18.5
11/17/2011,08,3,9,8.3,0.56,20.4
11/17/2011,09,2,4,8.3,0.59,22.2
11/17/2011,10,1,9,7.0,0.57,27.8
11/17/2011,11,3,4,7.8,0.56,20.4
11/17/2011,12,1,4,7.8,0.51,29.6
11/17/2011,13,5,4,8.3,0.5,25.9
11/17/2011,14,1,4,7.8,0.5,29.6
11/17/2011,15,3,0,7.2,0.4,27.8
11/17/2011,16,2,1,7.2,0.42,25.9
11/17/2011,17,9,1,6.7,0.42,13.0
11/17/2011,18,9,2,6.1,0.45,14.8
11/17/2011,19,4,2,6.1,0.42,18.5
11/17/2011,20,1,2,5.6,0.45,16.7
11/17/2011,22,1,2,4.4,0.51,14.8
11/17/2011,23,1,1,4.4,0.47,11.1
11/18/2011,07,2,2,2.2,0.44,13.0
11/18/2011,08,2,2,3.9,0.43,13.0
11/18/2011,09,2,2,4.4,0.4,18.5
11/18/2011,10,1,2,6.0,0.36,9.3
11/18/2011,11,3,2,6.7,0.35,7.4
11/18/2011,12,1,2,7.8,0.31,14.8
11/18/2011,13,3,2,7.8,0.31,9.3
11/18/2011,14,3,2,8.3,0.29,9.3
11/18/2011,15,3,1,7.8,0.29,9.3
11/18/2011,16,5,1,6.7,0.32,9.3
11/18/2011,17,8,1,6.1,0.37,11.1
11/18/2011,18,7,2,5.0,0.43,11.1
11/18/2011,19,1,0,5.0,0.49,13.0
11/18/2011,20,2,1,5.0,0.49,11.1
11/18/2011,22,1,1,3.9,0.6,9.3
11/19/2011,08,1,1,5.0,0.51,20.4
11/19/2011,09,1,1,6.7,0.47,16.7
11/19/2011,10,1,1,9.4,0.39,-9999.0
11/19/2011,12,2,0,11.7,0.31,18.5
11/19/2011,13,10,0,12.2,0.31,20.4
11/19/2011,14,3,0,12.2,0.4,13.0
11/19/2011,15,14,0,12.0,0.38,20.4
11/19/2011,16,4,0,11.1,0.41,13.0
11/19/2011,17,2,0,10.0,0.46,9.3
11/19/2011,18,3,4,8.3,0.71,9.3
11/19/2011,19,1,4,9.4,0.56,7.4
11/19/2011,23,1,0,10.0,0.66,11.1
11/20/2011,07,1,4,11.7,0.74,18.5
11/20/2011,10,2,4,16.0,0.63,7.4
11/20/2011,11,1,4,16.1,0.64,9.3
11/20/2011,12,1,4,17.8,0.6,13.0
11/20/2011,13,4,0,17.2,0.63,16.7
11/20/2011,14,5,4,17.2,0.65,13.0
11/20/2011,15,6,4,17.2,0.63,9.3
11/20/2011,16,3,4,16.7,0.65,13.0
11/20/2011,18,3,4,15.6,0.72,7.4
11/20/2011,20,1,4,15.0,0.77,5.6
11/20/2011,21,1,4,16.1,0.72,0.0
11/21/2011,06,1,4,13.3,1.0,7.4
11/21/2011,07,2,4,14.0,0.94,11.1
11/21/2011,08,7,4,14.0,0.94,0.0
11/21/2011,10,1,4,17.0,0.82,0.0
11/21/2011,12,2,4,16.0,0.77,9.3
11/21/2011,13,3,4,15.0,0.82,13.0
11/21/2011,15,1,9,13.0,0.94,14.8
11/21/2011,16,1,9,13.0,0.94,14.8
11/21/2011,17,5,9,12.0,0.94,20.4
11/21/2011,18,3,9,11.0,0.94,16.7
11/21/2011,19,2,9,11.0,0.94,13.0
11/21/2011,20,1,9,11.0,0.94,13.0
11/21/2011,21,1,9,10.6,0.92,9.3
11/21/2011,23,1,9,11.0,0.88,9.3
11/22/2011,04,1,9,10.0,0.94,7.4
11/22/2011,06,1,4,10.0,0.94,7.4
11/22/2011,07,2,9,10.0,0.94,13.0
11/22/2011,08,4,9,10.0,0.94,11.1
11/22/2011,09,2,9,10.0,1.0,5.6
11/22/2011,14,2,9,12.2,0.97,7.4
11/22/2011,17,5,9,13.0,1.0,7.4
11/22/2011,18,1,9,13.0,1.0,0.0
11/22/2011,19,4,4,14.0,1.0,13.0
11/22/2011,20,3,4,13.9,1.0,16.7
11/22/2011,21,3,5,16.1,0.83,14.8
11/22/2011,22,2,4,16.0,0.94,13.0
11/23/2011,06,1,8,13.9,0.96,0.0
11/23/2011,07,1,8,14.0,1.0,7.4
11/23/2011,08,6,4,16.1,0.97,9.3
11/23/2011,09,2,4,17.0,0.94,7.4
11/23/2011,11,2,0,15.0,0.55,27.8
11/23/2011,12,2,4,12.8,0.55,33.3
11/23/2011,13,3,0,12.2,0.53,31.5
11/23/2011,14,4,4,12.0,0.54,29.6
11/23/2011,15,2,4,10.6,0.66,31.5
11/23/2011,16,4,9,10.0,0.71,25.9
11/23/2011,17,4,4,10.6,0.59,35.2
11/23/2011,18,1,0,10.0,0.57,25.9
11/23/2011,19,1,1,9.4,0.59,25.9
11/23/2011,20,1,2,8.9,0.56,31.5
11/23/2011,22,1,2,7.8,0.61,24.1
11/24/2011,02,1,2,5.0,0.67,9.3
11/24/2011,11,1,1,13.9,0.37,14.8
11/24/2011,13,5,1,16.1,0.32,20.4
11/24/2011,14,4,1,16.1,0.32,16.7
11/24/2011,16,1,2,15.0,0.35,7.4
11/25/2011,07,1,1,3.9,0.79,9.3
11/25/2011,11,5,1,13.9,0.51,7.4
11/25/2011,13,1,1,16.7,0.39,14.8
11/25/2011,14,2,0,17.2,0.35,13.0
11/25/2011,15,3,0,16.0,0.39,11.1
11/25/2011,16,2,0,16.1,0.34,7.4
11/25/2011,19,2,2,11.1,0.59,5.6
11/26/2011,08,1,0,7.8,0.79,5.6
11/26/2011,09,1,0,9.4,0.77,0.0
11/26/2011,10,1,0,11.1,0.61,7.4
11/26/2011,11,1,0,13.3,0.49,0.0
11/26/2011,12,1,0,15.0,0.46,0.0
11/26/2011,13,3,4,15.0,0.48,9.3
11/26/2011,14,4,4,15.6,0.44,7.4
11/26/2011,15,5,4,14.0,0.48,9.3
11/26/2011,18,4,4,11.1,0.69,5.6
11/26/2011,20,2,4,10.0,0.8,0.0
11/26/2011,22,1,0,9.4,0.77,0.0
11/26/2011,23,2,0,8.9,0.83,0.0
11/27/2011,01,1,0,8.3,0.8,0.0
11/27/2011,03,1,0,8.3,0.83,7.4
11/27/2011,10,2,0,15.6,0.67,24.1
11/27/2011,12,4,0,17.8,0.6,13.0
11/27/2011,14,1,0,21.7,0.45,18.5
11/27/2011,15,1,0,18.9,0.54,16.7
11/27/2011,16,3,0,17.8,0.58,13.0
11/27/2011,18,1,0,15.0,0.67,14.8
11/27/2011,19,3,0,15.6,0.67,16.7
11/27/2011,21,1,0,15.0,0.72,16.7
11/28/2011,07,2,4,12.2,0.9,0.0
11/28/2011,08,2,4,13.3,0.84,14.8
11/28/2011,09,3,4,15.0,0.78,9.3
11/28/2011,10,1,4,17.2,0.67,7.4
11/28/2011,11,2,0,19.4,0.59,7.4
11/28/2011,12,1,4,20.0,0.56,0.0
11/28/2011,13,5,0,20.6,0.57,0.0
11/28/2011,14,6,0,20.0,0.61,11.1
11/28/2011,15,2,0,18.9,0.59,13.0
11/28/2011,16,1,0,20.0,0.56,13.0
11/28/2011,17,10,0,18.9,0.63,14.8
11/28/2011,18,9,0,17.8,0.75,14.8
11/28/2011,19,6,4,17.8,0.75,16.7
11/28/2011,20,6,4,17.8,0.78,14.8
11/28/2011,21,3,4,17.2,0.81,7.4
11/28/2011,22,1,4,16.7,0.84,9.3
11/28/2011,23,1,0,16.7,0.84,0.0
11/29/2011,07,2,0,17.8,0.78,18.5
11/29/2011,08,6,4,17.8,0.78,25.9
11/29/2011,09,1,4,18.0,0.77,16.7
11/29/2011,12,1,9,11.7,0.77,18.5
11/29/2011,13,1,9,11.0,0.88,7.4
11/29/2011,14,2,9,11.0,0.94,13.0
11/29/2011,15,1,4,11.1,0.86,13.0
11/29/2011,16,2,4,11.0,0.88,14.8
11/29/2011,17,6,4,11.0,0.88,13.0
11/29/2011,18,5,4,11.0,0.88,14.8
11/29/2011,19,6,4,10.0,0.89,18.5
11/29/2011,20,2,4,10.0,0.87,16.7
11/29/2011,21,4,0,10.0,0.82,22.2
11/29/2011,22,1,1,9.4,0.74,25.9
11/30/2011,00,1,1,7.8,0.66,22.2
11/30/2011,06,1,1,4.4,0.79,7.4
11/30/2011,07,2,1,5.0,0.79,13.0
11/30/2011,08,5,1,6.1,0.74,18.5
11/30/2011,10,1,0,10.0,0.54,20.4
11/30/2011,11,2,4,8.9,0.54,18.5
11/30/2011,12,3,4,9.4,0.52,16.7
11/30/2011,13,3,4,10.0,0.44,24.1
11/30/2011,14,1,0,9.4,0.44,22.2
11/30/2011,15,3,0,9.4,0.44,18.5
11/30/2011,16,3,4,8.3,0.5,22.2
11/30/2011,17,9,0,7.8,0.5,22.2
11/30/2011,18,6,4,7.8,0.51,27.8
11/30/2011,19,4,4,7.2,0.56,18.5
11/30/2011,20,6,1,6.7,0.55,25.9
11/30/2011,21,2,2,5.6,0.58,20.4
11/30/2011,22,1,2,5.0,0.53,18.5
11/30/2011,23,2,2,5.0,0.53,22.2
12/01/2011,00,1,2,4.4,0.58,18.5
12/01/2011,02,1,2,3.9,0.57,16.7
12/01/2011,06,1,2,3.3,0.62,24.1
12/01/2011,07,1,2,3.9,0.6,22.2
12/01/2011,08,9,2,5.6,0.55,22.2
12/01/2011,09,2,2,6.7,0.53,20.4
